Testing 6.1-CGI Website-Received promotions details are not displaying in order confirmation page,"Steps to reproduce:
1.Open CGI Hybris website 6.1
2.Login and select products meet order threshold (3%off over $500)
3.Checkout and place the order 

Issue:In Order confirmation page,order history,invoice received promotion details are not displaying ",,Product Backlog,,2016-10-14,
Testing 6.1-CGI Website-My Account link is not displaying when clicking on any links under 'My company' tab,"Steps to reproduce:
1.Open CGI Hybris website
2.Login with B2B admin credentials
3.Click on 'My company' tab
4.Click on any link under 'My company' tab
5.Click on welcome button tab

Issue:Only sign out button is displaying and 'My Account' link is not displaying when clicking on any links under 'My company' tab",,Product Backlog,,2016-10-20,
Add customizations to mobile app,"Tasks involved-
1. Create empty site for CGI with custom components
a. Bulk Print
b. Substitute popup
c. Guest Checkout
d. Back Order
e. Advanced Search
f. Print
g. Invoice Workflow
h. Login customization
i. Email template
j. Recommended products
k. Chat Integration
l. Abandon cart
",,Product Backlog,,2016-11-01,
Testing 6.1-Hybris website-Review rating alignment issue,"Steps to reproduce:
1.Open Plumb master website
2.Search for product having review(ex:77554)
3.Click on 'Show review' button and 'Write review' button
4.Repeat step 3 

Issue:1.Reviews are not dispalying when click on 'Show review' button,navigating to documentation tab
         2.Review form is not displaying when click on 'Write review' button,navigating to documentation tab 
         3.Rating are increasing when click on 'Show review' button and 'Write review' button repeatedly

[[image:cv0y5yOKOr5QyqacwqEsg8]]
",,Product Backlog,,2016-11-04,
Price and items text should be displayed small on add to cart link when the price digits getting increased more than 5 digits.,"Steps to reproduce:
1.Open ABC website
2.Add multiple products to add a cart and observe the cart when the price digit having more than 5 digits before the decimal, add to cart link is getting moved slightly down to the search bar layout.Price and items text should be displayed small on add to cart link when the price and items digits getting increased.

Issue:Add to cart link is getting moved slightly down to the search bar layout when the price digit having more than 5 digits before the decimal",,Product Backlog,,2016-11-07,
Testing 6.1-Wolverine brass website-Page not found error message displaying when clicking on 'Banner image',"Steps to reproduce:
1.Open Wolverine brass website
2.Click on Banner image and category images(Kitchen faucets,showcases..)

Issue:Page not found error message displaying when clicking on 'Banner image'",,Product Backlog,,2016-11-09,
Testing 6.1-Category links are not properly displayed in IE browser,"Steps to reproduce:
1.Open CGI,Plumb master websites in IE explorer
2.Click on Product menu link

Issue:Category links are not properly displayed

[[image:cO-ujaPXKr5RpcacwqjQYw]]
",,Product Backlog,,2016-11-10,
Testing 6.1-Banner images are not displaying in IE browser,"Steps to reproduce:
Open ABC,CGI,Plumb master,Wolverine brass websites in IE explorer


Issue:Banner images are not displaying in IE browser

[[image:anercWPXKr5Qtcdmr6bg7m]]
",,Product Backlog,,2016-11-10,
"Testing 6.1-Hybris website-After entering registartion details,click on register button redirect to customized login page","Steps to reproduce:
1.Open hybris website both in ABC and CGI
2.Click on register link
3.Enter details in mandatory fields 
4.Click on register button 

Page redirecting to login page,displaying default login option email address ",,Product Backlog,,2016-09-27,
Testing - Hybris CGI website - 6.0: Product quantity is allowing to add more than In Stock availability.,"Steps to reproduce:
1.Open hybris website and login.
2.Enter Product ID '3592865' in Advanced Search window and click on search button.
3.Click on product image.
4.Observe the Product 'In Stock' is displayed 99.
5.Now manually enter the quantity 99 and then click Plus(+) mark quantity is getting increased to 100 as the In Stock quantity is 99 only.
Observation if we enter quantity as 98 manually then it is not allowing to increase the quantity to more than 99 by clicking on plus mark and handling correctly. 

Issue: Product quantity is allowing to add more than In Stock availability.",,Product Backlog,,2016-09-22,
Add site name in the subject line for all email,"Add the site name (ABC or CGI) in the subject line for all email templates-
-Confirmation mail
-Back Order
-Pending Approval
-Invoice
",,Product Backlog,,2016-09-21,
Testing 6.1-CGI Hybris website- Configure button is displaying only for 2116282 product in product list page,"Steps to reproduce:
1.Open hybris website CGI and ABC
2.Search with product id 2116282

Issue:In product list page 'Configure' button displayed for 2116282 product ",,Product Backlog,,2016-09-29,
Testing-Hybris website-Payment and address details validation ,"Steps to reproduce:
1.Open hybris website and login
2.Add products to cart and checkout
3.Select card payment 
4.Enter address details and save it
5.Now re enter same address details and save it
6.Select card payment type(ex: visa) and enter card number (ex:4111111111111111)
7.Enter expiry month ,date,cvv and save it
8.Now renter,repeat step 6,7

Issue:1.Able to save same address details and payment details multiple times
          2.While using saved card payment details,entering different cvv also accepting",,Product Backlog,,2016-09-21,
CIS  Integration ,,,Product Backlog,,2016-06-20,
Integration - SAP Hybris & Business ByDesign ,R & D on Integration with SAP Hybris  & Business Bydesign ,,Product Backlog,,2016-06-07,
Installation - SAP Business ByDesign ,,,Product Backlog,,2016-06-07,
R & D SAP Business ByDesign ,"R & D SAP Business ByDesign  
Installation & Integration with SAP Hybris &ByDesign 
",,Product Backlog,,2016-06-07,
Check Payment,,,Product Backlog,,2016-04-14,
Unique phone number validation while creating customer from HMC,,,Product Backlog,,2016-03-21,
Testing 5.7-Hybris website-Multidimensional products-Order form-Issue with display of future availability dates ,"Steps to reproduce:
1.Open hmc*(192.168.2.141:9001/mcc)-Click on marketing tools link-Category tab-Products link
2.Search the multidimensional product (ex:195567000_37,195567000_40) in abc catlog version 
3.Click on B2Bcommerce-Future stock-Create future stock 
4.Add future stock for one product(ex:195567000_37  future stock-80) (Make sure product having stock also)
5.Open hybris website and login with valid credentials(192.168.2.141:9001/rgcstorefornt/?site=abc)
6.Search multidimensional product(ex:195567000)
7.Click on order form from product details page ,click on update future
8.Add product to cart with total stock 
9.Now again same product to the cart 

Issue:1.After clicking on update future ,than products having future availability displaying with date in green colour along with available stock
         2.Future stock is not displaying in 'Yellow' colour
         ",,Product Backlog,,2016-03-31,
Import Promotions from CSV,"Sample record-
Num	Promotion Name	Promotion Description	Start Date	End Date	Promotion Type	Promotion Applicable To
1	Buy one get one free	Purchase a certain number of products from within a defined set and add further products from the same set at no additional cost.	25-04-2016	25-05-2016	Buy X get Y free	Product Id: 3715400 ,3755219



",,Product Backlog,,2016-02-03,
SAP Hybris billing ,,,Product Backlog,,2016-03-11,
SAP Quatations Configurations,,,Product Backlog,,2016-02-09,
Re-Order,"→ Re-Order -The same selection of products can be ordered based on a previous order.
",,Product Backlog,,2016-02-09,
Order Replenishment ,"→ Order Replenishment - B2B customers can better manage routine ordering by using the automated stock replenishment capability.
",,Product Backlog,,2016-02-09,
Product Substitute for Out of Stock products,,,Product Backlog,,2016-02-09,
Creating Multiple Storefronts can reside on one server,"While Creting the muliple store fronts , we need to take care of the type code and code of the item types.",,Product Backlog,,2016-02-09,
Horizontal or Vertical Product Carousel Banner,,,Product Backlog,,2016-02-09,
Featured Products or Catalog,,,Product Backlog,,2016-02-09,
Section Header Banner,,,Product Backlog,,2016-02-09,
Product Grid layout,"Grid Layout displays product results as a grid.
",,Product Backlog,,2016-02-09,
"Cross-/ Up-Sell, Product Recommendation",,,Product Backlog,,2016-02-09,
Product List layout ,"List Layout displays product results as a vertical list.
",,Product Backlog,,2016-02-09,
Categories data,Categories and super categories,,Product Backlog,,2016-02-09,
Catalog data,"Catalog, Catalog Versions",,Product Backlog,,2016-02-09,
Basic Search,,,Product Backlog,,2016-02-09,
"Basestore, Warehouse, POS data","Basestore, Warehouse, Basestore_Warehouse_Relation, Point of Service(POS)",,Product Backlog,,2016-02-09,
HTML Tab,,,Product Backlog,,2016-02-09,
 Stock data," Stock data shows the number of items in stock. It is displayed as part of product details, both on the category and product page.",,Product Backlog,,2016-02-09,
Customer Segmentation management,,,Product Backlog,,2016-02-09,
Small Detail or Thumbnail,,,Product Backlog,,2016-02-09,
B2B Advanced Search,"→ The advanced search option allows users to search for products using default string search or by their product IDs. After the search result is presented, user may select multiple products which will later on be available in the order form for mass purchases.

	Search can be performed based on manufacturer part number
	Search by distributor part number 
	Part of product description
",,Product Backlog,,2016-02-09,
Image Carousel Banner,,,Product Backlog,,2016-02-09,
